Start date;End date;Germany/Luxembourg [€/MWh] Calculated resolutions;∅ DE/LU neighbours [€/MWh] Calculated resolutions;Belgium [€/MWh] Calculated resolutions;Denmark 1 [€/MWh] Calculated resolutions;Denmark 2 [€/MWh] Calculated resolutions;France [€/MWh] Calculated resolutions;Netherlands [€/MWh] Calculated resolutions;Norway 2 [€/MWh] Calculated resolutions;Austria [€/MWh] Calculated resolutions;Poland [€/MWh] Calculated resolutions;Sweden 4 [€/MWh] Calculated resolutions;Switzerland [€/MWh] Calculated resolutions;Czech Republic [€/MWh] Calculated resolutions;DE/AT/LU [€/MWh] Calculated resolutions;Northern Italy [€/MWh] Calculated resolutions;Slovenia [€/MWh] Calculated resolutions;Hungary [€/MWh] Calculated resolutions
Jun 26, 2023;Jun 27, 2023;97.49;98.87;94.90;86.57;89.69;90.31;91.43;83.65;100.82;160.37;89.69;92.25;107.92;-;116.43;108.09;112.03
Jun 27, 2023;Jun 28, 2023;101.95;97.48;105.01;75.57;84.25;103.75;101.98;82.14;104.11;122.64;84.25;104.59;104.03;-;119.45;105.12;106.15
Jun 28, 2023;Jun 29, 2023;112.52;110.21;108.96;112.30;109.58;106.34;112.21;93.23;111.60;127.53;109.46;108.78;112.34;-;120.07;111.21;112.54
Jun 29, 2023;Jun 30, 2023;118.08;115.07;113.15;118.08;118.09;110.42;115.51;98.39;117.58;127.84;117.98;110.54;118.18;-;121.22;117.39;118.45
Jun 30, 2023;Jul 1, 2023;110.03;107.30;102.39;102.07;106.59;100.79;102.37;90.21;111.05;143.15;105.31;104.36;112.02;-;119.49;111.84;114.15
Jul 1, 2023;Jul 2, 2023;66.41;60.80;47.37;55.96;52.04;40.84;57.77;55.35;70.71;121.85;34.26;61.69;70.95;-;103.08;70.93;73.79
Jul 2, 2023;Jul 3, 2023;-53.87;-6.85;-2.35;-61.41;3.28;-1.20;-89.02;10.32;-17.32;45.42;3.28;-0.53;34.21;-;109.05;-6.86;-0.37
Jul 3, 2023;Jul 4, 2023;53.22;59.83;58.38;28.99;29.57;67.49;51.91;42.17;81.13;86.35;29.91;86.50;95.77;-;115.75;94.64;97.88
Jul 4, 2023;Jul 5, 2023;85.12;85.51;100.96;64.56;50.47;97.12;86.93;70.40;107.02;112.30;48.65;95.76;106.51;-;134.77;116.86;114.48
Jul 5, 2023;Jul 6, 2023;69.80;82.42;76.77;62.79;67.29;79.93;71.20;70.45;98.36;132.35;57.26;93.93;96.32;-;115.85;103.85;106.96
Jul 6, 2023;Jul 7, 2023;107.20;95.78;104.29;80.63;73.22;103.19;102.96;82.36;106.80;132.78;54.70;105.26;107.39;-;115.97;106.93;107.49
Jul 7, 2023;Jul 8, 2023;102.97;96.45;96.46;98.64;98.64;93.24;97.93;87.03;101.05;124.00;62.76;98.87;102.35;-;120.93;100.77;101.77
Jul 8, 2023;Jul 9, 2023;82.19;79.35;81.76;82.14;82.63;81.43;80.35;74.25;82.23;98.91;48.75;77.98;82.41;-;105.18;81.93;82.88
Jul 9, 2023;Jul 10, 2023;89.33;85.27;88.61;89.30;89.30;88.36;89.31;81.71;89.36;93.89;55.32;83.45;89.33;-;104.95;89.56;89.60
Jul 10, 2023;Jul 11, 2023;113.99;108.78;112.60;111.88;111.88;115.49;111.61;84.56;118.30;129.16;74.18;109.49;117.44;-;127.32;121.22;120.32
Jul 11, 2023;Jul 12, 2023;105.96;102.64;96.12;101.30;98.68;104.01;96.81;78.01;114.24;131.62;83.77;112.09;112.36;-;123.29;120.42;120.73
Jul 12, 2023;Jul 13, 2023;87.51;91.28;78.52;77.40;68.27;97.81;74.99;67.14;109.43;140.67;64.10;100.13;125.62;-;119.56;113.27;118.42
Jul 13, 2023;Jul 14, 2023;97.71;94.64;93.31;83.04;83.04;100.53;91.35;73.62;106.17;140.54;57.68;102.88;108.91;-;111.07;111.17;112.59
Jul 14, 2023;Jul 15, 2023;96.97;88.30;83.52;95.75;95.75;80.69;84.94;76.48;95.09;126.82;42.58;93.15;96.48;-;101.23;95.07;97.21
Jul 15, 2023;Jul 16, 2023;33.32;38.98;30.43;30.90;30.83;29.98;32.32;30.18;34.12;103.65;18.42;55.09;32.88;-;99.95;37.71;45.22
Jul 16, 2023;Jul 17, 2023;14.53;19.25;11.97;3.98;5.87;18.35;10.66;4.91;40.35;66.49;-8.31;32.46;24.98;-;108.74;39.21;53.97
Jul 17, 2023;Jul 18, 2023;81.92;64.89;68.96;24.44;20.30;80.72;59.07;27.71;101.57;136.14;4.96;86.59;103.33;-;114.84;108.18;116.88
Jul 18, 2023;Jul 19, 2023;106.46;86.43;98.23;72.41;61.94;103.34;97.60;55.76;108.76;117.01;29.45;98.31;107.89;-;120.58;114.19;114.81
Jul 19, 2023;Jul 20, 2023;97.32;91.57;90.41;97.05;97.05;88.98;95.10;68.62;98.93;138.87;30.13;98.50;103.64;-;128.35;122.85;126.45
Jul 20, 2023;Jul 21, 2023;96.51;83.47;94.64;62.85;62.85;96.14;94.36;57.07;99.64;131.32;27.52;94.25;97.49;-;118.70;109.17;120.82
Jul 21, 2023;Jul 22, 2023;104.40;91.96;91.61;95.12;95.12;89.36;94.72;74.45;106.30;136.07;27.34;95.75;105.75;-;112.34;116.35;125.24
Jul 22, 2023;Jul 23, 2023;76.73;71.75;74.87;75.94;75.16;74.19;77.87;67.42;77.18;92.91;23.30;77.28;73.14;-;103.93;83.51;96.58
Jul 23, 2023;Jul 24, 2023;30.92;35.26;29.85;30.77;27.39;32.13;30.44;30.68;33.13;88.57;15.34;41.65;27.89;-;99.74;45.01;62.36
Jul 24, 2023;Jul 25, 2023;90.53;79.39;87.10;60.13;56.06;86.03;89.56;62.03;91.60;131.19;27.32;87.16;95.11;-;114.22;101.54;105.24
Jul 25, 2023;Jul 26, 2023;104.15;82.03;93.69;57.02;57.02;92.83;83.09;53.97;102.72;138.31;25.90;93.37;104.42;-;113.17;104.58;107.61
Jul 26, 2023;Jul 27, 2023;95.24;83.54;95.42;60.51;60.51;97.54;93.82;62.43;95.83;128.40;29.55;96.76;98.22;-;102.71;102.29;108.53
Jul 27, 2023;Jul 28, 2023;93.91;88.57;90.02;90.51;90.51;88.92;92.60;77.60;94.03;126.89;33.18;94.70;95.34;-;108.82;95.43;97.06
Jul 28, 2023;Jul 29, 2023;95.92;90.18;93.53;95.81;95.81;92.79;94.49;77.76;93.71;126.48;33.61;92.38;95.64;-;105.04;97.75;104.29
Jul 29, 2023;Jul 30, 2023;76.68;73.79;73.78;76.68;76.68;75.90;74.19;66.72;78.18;112.86;18.80;80.34;77.58;-;91.82;79.40;83.17
Jul 30, 2023;Jul 31, 2023;31.75;37.28;25.26;36.48;37.62;41.58;25.82;35.74;39.31;71.80;18.49;41.65;36.36;-;79.59;46.61;56.13
Jul 31, 2023;Aug 1, 2023;70.97;71.07;69.83;67.60;67.68;69.35;70.81;61.45;72.20;126.20;33.00;70.29;73.31;-;98.39;76.62;76.20
Aug 1, 2023;Aug 2, 2023;79.43;76.46;74.76;77.48;77.48;76.17;76.57;66.04;81.27;117.71;29.97;80.04;83.56;-;100.51;89.00;93.32
Aug 2, 2023;Aug 3, 2023;68.29;68.00;59.74;67.39;67.90;57.68;67.77;58.69;67.12;95.23;64.41;74.20;67.84;-;107.99;68.37;69.87
Aug 3, 2023;Aug 4, 2023;45.41;47.06;46.11;37.05;42.36;46.24;48.06;38.78;51.32;63.22;37.19;61.21;46.16;-;111.47;60.99;68.38
Aug 4, 2023;Aug 5, 2023;98.59;80.55;92.57;57.78;62.05;92.50;94.64;54.43;93.27;112.47;43.07;85.64;97.65;-;106.67;101.47;108.48
Aug 5, 2023;Aug 6, 2023;90.31;78.90;79.75;90.04;90.31;75.83;88.53;68.85;87.70;102.85;14.29;79.87;89.90;-;97.44;88.43;89.89
Aug 6, 2023;Aug 7, 2023;57.91;46.24;27.38;57.63;57.63;24.16;54.53;52.36;43.31;75.66;11.23;53.15;51.63;-;81.74;46.35;50.88
Aug 7, 2023;Aug 8, 2023;19.44;34.72;62.06;8.65;1.93;70.06;34.63;17.30;21.65;69.30;0.35;68.76;27.27;-;92.62;47.84;69.75
Aug 8, 2023;Aug 9, 2023;12.06;28.90;83.57;-6.07;-3.95;67.93;37.18;-3.51;17.73;38.96;-4.56;73.75;16.89;-;84.09;25.96;31.83
Aug 9, 2023;Aug 10, 2023;88.35;59.44;86.73;10.61;10.75;92.05;71.80;10.95;89.12;104.79;2.41;85.51;89.08;-;99.20;89.52;89.47
Aug 10, 2023;Aug 11, 2023;102.17;75.64;86.79;56.08;56.19;94.32;83.65;44.87;89.34;117.37;15.03;95.55;92.85;-;98.23;89.65;89.93
Aug 11, 2023;Aug 12, 2023;100.44;86.71;92.59;100.44;100.44;96.26;93.92;64.49;88.42;113.51;17.90;97.56;88.26;-;107.59;78.72;80.88
Aug 12, 2023;Aug 13, 2023;80.14;70.48;79.97;80.13;80.13;80.16;79.81;60.70;73.95;86.70;11.74;76.11;65.92;-;89.07;58.27;59.77
Aug 13, 2023;Aug 14, 2023;65.21;58.93;64.04;65.07;65.07;65.08;63.91;55.22;60.88;74.46;12.89;62.46;59.19;-;101.17;55.28;56.09
Aug 14, 2023;Aug 15, 2023;103.37;91.19;91.79;103.37;103.37;88.78;97.14;75.00;96.07;101.44;52.35;98.69;95.04;-;105.60;88.73;90.68
Aug 15, 2023;Aug 16, 2023;93.56;81.37;87.78;91.29;93.38;86.70;91.85;72.27;86.28;77.98;35.98;87.16;84.35;-;105.87;79.42;79.35
Aug 16, 2023;Aug 17, 2023;110.81;101.85;104.84;107.57;109.16;104.48;107.33;81.97;109.69;114.77;64.55;105.59;110.43;-;108.43;108.39;110.86
Aug 17, 2023;Aug 18, 2023;111.36;100.71;102.92;111.36;111.36;101.26;106.93;80.54;109.16;117.01;50.01;106.78;110.49;-;109.60;108.37;110.46
Aug 18, 2023;Aug 19, 2023;108.99;93.45;99.23;99.46;99.43;95.68;105.48;74.06;108.12;115.47;21.59;100.98;108.44;-;109.63;106.20;108.66
Aug 19, 2023;Aug 20, 2023;84.79;67.24;74.54;51.57;51.57;68.27;81.01;41.90;83.27;105.12;15.45;82.33;84.57;-;96.44;83.14;86.05
Aug 20, 2023;Aug 21, 2023;90.12;82.41;90.37;90.12;90.12;90.20;89.71;65.47;90.15;97.81;30.14;82.23;90.21;-;93.78;89.96;90.44
Aug 21, 2023;Aug 22, 2023;121.11;108.47;119.54;117.77;118.02;114.54;117.78;76.33;120.90;125.72;46.41;115.02;121.11;-;119.66;118.48;122.42
Aug 22, 2023;Aug 23, 2023;123.15;112.78;120.76;122.40;122.40;118.63;120.16;79.42;123.56;133.46;54.36;120.84;124.63;-;137.08;128.82;131.29
Aug 23, 2023;Aug 24, 2023;146.55;130.88;147.09;146.55;146.55;146.74;144.33;86.38;150.34;139.74;45.56;136.39;150.02;-;156.96;156.67;153.54
Aug 24, 2023;Aug 25, 2023;146.95;135.95;144.73;146.95;146.95;144.02;138.07;86.47;145.33;146.81;105.15;144.59;146.43;-;163.08;156.85;160.63
Aug 25, 2023;Aug 26, 2023;116.26;110.29;112.42;116.26;116.26;111.08;115.34;80.51;123.33;137.05;71.91;118.40;110.58;-;141.96;134.89;165.89
Aug 26, 2023;Aug 27, 2023;96.52;89.87;97.49;95.54;95.54;98.37;93.12;76.37;103.52;113.90;19.87;99.35;95.44;-;120.22;108.89;125.88
Aug 27, 2023;Aug 28, 2023;101.90;90.49;91.69;101.90;101.90;89.40;93.72;76.85;100.11;109.72;35.46;96.01;98.67;-;114.81;102.76;111.74
Aug 28, 2023;Aug 29, 2023;118.67;110.13;106.81;118.45;118.67;103.61;109.13;78.95;117.40;134.20;98.68;110.77;114.77;-;121.32;121.07;143.77
Aug 29, 2023;Aug 30, 2023;122.90;113.32;111.41;122.90;122.90;109.37;109.23;81.94;119.65;131.80;93.80;121.62;121.87;-;127.58;118.11;123.58
Aug 30, 2023;Aug 31, 2023;114.93;109.81;108.10;114.93;114.93;105.43;112.10;85.87;115.46;125.86;102.76;106.09;116.42;-;113.99;116.09;122.07
Aug 31, 2023;Sep 1, 2023;104.30;102.75;103.27;104.30;104.30;102.08;103.74;84.61;106.25;119.30;95.11;101.84;105.43;-;122.63;108.64;116.90
Sep 1, 2023;Sep 2, 2023;108.57;99.37;104.84;108.40;108.51;101.09;108.11;81.91;105.31;115.00;48.99;105.00;105.97;-;117.83;114.90;126.19
Sep 2, 2023;Sep 3, 2023;95.13;86.11;93.90;90.18;90.18;92.69;94.98;73.26;94.85;104.23;24.21;93.98;94.71;-;96.28;95.00;97.11
Sep 3, 2023;Sep 4, 2023;82.65;74.51;81.49;74.60;74.60;72.93;83.19;63.38;81.16;90.16;33.40;82.59;82.09;-;93.62;80.90;81.76
Sep 4, 2023;Sep 5, 2023;108.45;100.41;103.35;108.35;108.35;89.12;107.28;81.93;104.83;125.11;68.59;100.47;107.19;-;106.96;105.07;106.53
Sep 5, 2023;Sep 6, 2023;103.54;94.84;99.80;103.25;103.25;93.93;102.66;82.12;102.92;107.57;39.90;104.74;103.15;-;108.61;102.02;102.89
Sep 6, 2023;Sep 7, 2023;105.62;99.91;102.37;105.60;105.60;100.45;103.49;78.96;105.21;107.60;82.21;102.14;105.40;-;108.57;104.59;105.29
Sep 7, 2023;Sep 8, 2023;100.99;94.53;101.73;100.43;100.43;101.27;99.96;72.81;101.09;103.17;58.44;100.39;100.09;-;112.11;99.56;99.72
Sep 8, 2023;Sep 9, 2023;108.23;101.40;105.71;108.09;108.24;100.71;107.72;73.96;106.59;109.46;81.82;105.57;107.48;-;112.77;106.37;107.16
Sep 9, 2023;Sep 10, 2023;91.51;83.41;91.82;91.15;91.51;92.26;89.51;68.06;92.74;108.06;10.45;90.96;90.97;-;100.99;91.35;91.00
Sep 10, 2023;Sep 11, 2023;85.30;75.57;83.43;85.30;85.38;78.71;85.43;64.48;84.11;86.10;10.96;82.78;84.61;-;108.33;83.65;84.23
Sep 11, 2023;Sep 12, 2023;152.87;125.47;133.40;150.62;152.87;116.55;148.19;73.85;145.51;131.07;70.44;111.12;146.57;-;126.58;143.91;145.58
Sep 12, 2023;Sep 13, 2023;131.45;118.86;119.46;131.45;131.45;107.73;127.89;76.45;129.16;127.79;104.64;122.33;129.12;-;126.03;127.32;128.78
Sep 13, 2023;Sep 14, 2023;109.94;104.73;104.34;104.73;109.94;105.63;104.78;72.53;111.60;116.56;102.34;107.70;111.92;-;128.17;112.43;113.64
Sep 14, 2023;Sep 15, 2023;120.47;109.73;108.10;120.47;120.47;100.94;116.53;72.16;118.45;121.23;101.85;106.89;119.93;-;128.12;122.68;120.66
Sep 15, 2023;Sep 16, 2023;108.19;102.97;100.78;108.19;108.19;95.78;106.62;69.54;107.90;117.42;107.73;101.84;108.71;-;129.19;109.24;109.71
Sep 16, 2023;Sep 17, 2023;95.20;89.30;89.07;95.20;95.20;79.92;94.88;65.33;93.08;96.80;91.49;87.43;93.93;-;119.20;93.11;93.78
Sep 17, 2023;Sep 18, 2023;87.62;75.83;83.39;73.15;73.15;72.54;88.20;55.69;85.10;94.77;40.72;80.81;86.63;-;109.37;85.64;86.16
Sep 18, 2023;Sep 19, 2023;95.30;65.91;81.95;23.32;23.32;80.93;87.60;23.08;94.92;107.11;8.16;99.38;95.20;-;122.88;94.33;95.56
Sep 19, 2023;Sep 20, 2023;37.52;39.38;39.00;-1.11;0.14;40.26;37.24;-1.12;64.89;104.74;0.11;87.05;61.96;-;124.57;87.57;85.79
Sep 20, 2023;Sep 21, 2023;49.46;43.26;41.94;-0.81;4.87;40.37;45.81;-1.30;78.83;112.60;2.76;68.38;82.39;-;127.00;95.34;99.21
Sep 21, 2023;Sep 22, 2023;103.06;71.11;91.96;46.82;47.40;82.91;102.13;13.29;103.73;100.72;1.44;88.31;103.42;-;117.91;102.77;103.76
Sep 22, 2023;Sep 23, 2023;103.98;87.86;96.49;103.42;103.42;85.64;103.45;20.73;103.39;106.34;39.47;99.83;104.33;-;123.03;102.47;104.05
Sep 23, 2023;Sep 24, 2023;99.52;83.37;98.85;92.25;92.25;97.67;99.85;27.72;100.56;111.72;2.91;92.68;100.62;-;116.09;101.09;101.74
Sep 24, 2023;Sep 25, 2023;68.81;60.05;58.27;60.77;63.15;51.16;66.01;27.09;68.23;101.96;21.84;73.42;68.70;-;96.35;66.64;68.26
Sep 25, 2023;Sep 26, 2023;105.80;76.93;98.45;55.93;56.03;87.00;103.88;6.98;103.48;129.39;-0.07;100.85;104.32;-;114.07;102.11;103.50
Sep 26, 2023;Sep 27, 2023;128.77;110.14;119.29;127.65;127.65;113.32;125.70;28.82;124.13;121.29;84.34;113.46;125.87;-;124.82;124.38;123.66
Sep 27, 2023;Sep 28, 2023;124.48;104.26;112.15;124.19;124.19;103.70;120.02;49.86;121.82;120.15;41.64;107.38;121.78;-;128.81;116.46;119.93
Sep 28, 2023;Sep 29, 2023;112.52;80.92;99.07;58.50;58.50;92.56;108.11;28.35;111.30;109.05;11.53;101.92;111.27;-;113.49;109.86;111.49
Sep 29, 2023;Sep 30, 2023;105.27;80.94;96.31;66.01;70.21;94.72;99.72;40.32;104.97;107.94;3.76;100.65;105.70;-;130.52;104.79;105.85
Sep 30, 2023;Oct 1, 2023;91.50;64.67;89.74;26.07;26.06;88.64;91.83;15.97;91.38;99.98;-0.20;90.54;91.34;-;112.08;91.27;91.43
Oct 1, 2023;Oct 2, 2023;74.04;64.34;69.99;73.67;73.67;68.19;73.17;39.24;73.58;87.19;0.80;74.32;73.93;-;94.27;73.15;73.65
Oct 2, 2023;Oct 3, 2023;118.15;101.16;115.27;118.15;118.15;110.77;117.77;47.26;117.88;119.45;18.12;111.68;118.25;-;120.32;116.78;118.15
Oct 3, 2023;Oct 4, 2023;22.96;46.84;41.11;17.57;18.15;49.47;67.85;13.15;82.88;62.22;4.46;91.63;66.75;-;134.78;82.76;81.23
Oct 4, 2023;Oct 5, 2023;69.49;49.05;70.85;1.62;1.62;75.52;73.89;1.67;78.18;62.13;1.59;96.98;75.47;-;117.40;83.13;85.57
Oct 5, 2023;Oct 6, 2023;101.61;74.09;96.01;45.65;45.65;92.96;100.46;20.41;105.79;88.47;12.14;103.65;103.83;-;113.73;105.89;108.34
Oct 6, 2023;Oct 7, 2023;71.60;58.09;78.47;10.41;10.56;82.68;75.52;8.40;94.94;95.78;4.48;90.74;86.97;-;129.69;102.73;108.68
Oct 7, 2023;Oct 8, 2023;44.95;39.94;50.42;25.26;23.95;51.18;49.54;12.56;60.79;35.12;-1.22;80.63;51.13;-;115.39;65.91;71.25
Oct 8, 2023;Oct 9, 2023;90.64;75.56;90.47;84.64;84.64;88.72;93.23;44.28;88.56;73.54;2.22;91.96;88.96;-;100.98;88.18;86.83
Oct 9, 2023;Oct 10, 2023;116.01;109.92;114.14;116.01;116.01;114.39;113.98;59.04;118.14;132.98;87.07;118.25;119.10;-;128.37;123.11;123.41
Oct 10, 2023;Oct 11, 2023;112.39;96.91;105.92;79.64;80.47;106.41;106.90;43.55;124.74;127.33;56.41;114.71;119.99;-;139.47;135.02;138.16
Oct 11, 2023;Oct 12, 2023;59.80;55.62;74.95;5.83;5.81;78.88;64.56;6.41;101.04;81.86;-1.25;110.64;83.13;-;150.33;124.87;123.20
Oct 12, 2023;Oct 13, 2023;122.71;93.35;126.02;57.86;55.77;124.78;131.20;33.38;123.23;114.97;-3.06;139.54;123.17;-;147.02;126.82;125.75
Oct 13, 2023;Oct 14, 2023;68.41;69.12;68.41;42.70;40.72;69.53;70.75;31.77;114.56;97.15;11.16;119.74;93.83;-;154.75;132.91;141.09
Oct 14, 2023;Oct 15, 2023;26.53;37.06;38.75;-0.25;-1.32;41.39;39.50;3.74;87.36;28.77;-2.05;122.91;48.89;-;153.32;89.28;88.19
Oct 15, 2023;Oct 16, 2023;39.62;39.95;57.29;10.24;-1.29;52.63;61.19;16.92;62.40;18.88;-2.53;113.59;50.10;-;145.04;63.84;69.48
Oct 16, 2023;Oct 17, 2023;133.70;108.79;136.77;94.56;78.75;133.51;141.69;53.22;133.27;116.98;21.27;153.97;132.72;-;175.76;135.82;130.35
Oct 17, 2023;Oct 18, 2023;130.12;112.84;117.10;121.23;121.23;112.73;123.78;54.01;137.37;136.63;45.88;136.65;134.61;-;161.05;142.86;144.25
Oct 18, 2023;Oct 19, 2023;98.44;82.90;65.70;75.59;65.78;61.50;79.90;53.16;108.92;113.92;58.00;122.24;107.19;-;151.65;114.17;121.17
Oct 19, 2023;Oct 20, 2023;93.41;69.54;87.18;20.63;8.33;81.16;91.14;27.32;111.11;110.00;8.33;118.23;101.58;-;152.28;113.21;111.12
Oct 20, 2023;Oct 21, 2023;87.24;65.86;87.40;17.67;17.12;86.11;92.17;33.69;100.43;83.44;10.24;102.31;93.87;-;139.91;105.68;105.63
Oct 21, 2023;Oct 22, 2023;54.32;48.61;48.18;42.98;28.69;42.81;51.76;42.90;59.64;87.26;9.18;65.13;56.22;-;136.63;56.67;59.26
Oct 22, 2023;Oct 23, 2023;63.95;58.76;64.58;44.26;40.88;62.97;65.96;43.92;66.12;97.85;30.60;62.77;66.41;-;127.69;67.22;69.22
Oct 23, 2023;Oct 24, 2023;125.02;117.92;121.46;118.91;108.40;116.07;124.12;91.64;126.26;129.10;105.69;127.94;127.55;-;144.59;134.29;134.54
Oct 24, 2023;Oct 25, 2023;117.99;100.21;116.11;74.53;68.38;115.90;115.30;60.87;121.83;125.71;63.76;119.07;120.86;-;140.90;124.43;125.65
Oct 25, 2023;Oct 26, 2023;124.31;101.92;119.73;86.94;86.37;108.29;123.77;60.33;123.15;125.59;36.93;125.84;124.18;-;133.58;123.16;124.18
Oct 26, 2023;Oct 27, 2023;121.35;105.33;121.08;86.98;74.45;119.19;124.03;66.95;121.55;127.22;72.39;122.49;122.32;-;144.24;123.76;125.91
Oct 27, 2023;Oct 28, 2023;118.35;112.20;116.14;114.98;113.36;100.71;118.77;93.33;117.94;130.80;90.79;117.50;119.85;-;125.98;118.75;122.14
Oct 28, 2023;Oct 29, 2023;83.37;75.49;59.24;76.31;76.31;49.73;71.88;74.42;80.79;109.25;67.95;79.14;85.38;-;104.67;95.52;88.86
Oct 29, 2023;Oct 30, 2023;23.03;30.69;18.79;23.03;33.38;15.76;24.52;42.92;33.52;48.20;31.32;36.39;29.70;-;114.33;35.21;44.94
Oct 30, 2023;Oct 31, 2023;92.89;83.71;92.82;67.54;66.75;92.21;94.05;66.02;96.60;93.33;58.90;97.79;94.86;-;117.51;97.83;97.57
Oct 31, 2023;Nov 1, 2023;104.95;100.84;110.76;104.67;102.22;108.79;117.98;95.62;106.79;99.06;53.57;103.94;105.86;-;122.31;107.24;106.78
Nov 1, 2023;Nov 2, 2023;62.89;57.43;49.47;61.14;57.68;38.56;60.48;63.53;61.35;65.09;44.62;68.34;61.50;-;70.83;63.86;63.77
Nov 2, 2023;Nov 3, 2023;59.77;57.73;59.22;51.10;44.46;57.46;67.73;55.93;67.89;67.45;44.14;55.95;63.66;-;111.12;72.05;89.40
Nov 3, 2023;Nov 4, 2023;56.57;53.24;57.41;45.81;31.65;57.11;59.18;48.55;58.83;81.65;15.07;70.26;60.18;-;77.78;66.73;67.20
Nov 4, 2023;Nov 5, 2023;24.82;27.46;25.72;24.82;21.05;24.55;29.51;37.06;25.58;52.68;7.61;26.95;26.57;-;74.84;27.98;31.49
Nov 5, 2023;Nov 6, 2023;29.91;32.57;25.24;39.18;33.09;19.63;38.48;48.38;30.69;47.44;23.89;21.36;30.86;-;66.94;30.00;31.90
Nov 6, 2023;Nov 7, 2023;72.04;71.76;74.40;76.95;63.34;73.97;77.62;73.41;76.06;63.98;63.34;74.09;72.20;-;102.35;80.43;87.56
Nov 7, 2023;Nov 8, 2023;99.75;97.11;101.45;96.52;83.48;101.29;102.42;93.19;103.82;96.76;83.31;105.06;100.86;-;123.09;110.29;111.19
Nov 8, 2023;Nov 9, 2023;89.72;85.40;92.63;76.28;65.09;92.58;94.28;75.67;92.19;93.98;64.96;101.78;89.99;-;129.31;93.91;94.86
Nov 9, 2023;Nov 10, 2023;97.22;88.64;99.71;95.33;49.67;98.32;103.50;85.22;97.87;92.98;45.18;110.14;97.12;-;135.17;98.84;98.76
Nov 10, 2023;Nov 11, 2023;94.05;88.24;94.22;87.40;74.07;93.47;95.66;76.73;98.99;95.67;46.71;111.43;96.25;-;125.95;98.71;98.69
Nov 11, 2023;Nov 12, 2023;96.79;91.59;96.79;96.79;96.79;96.80;96.79;91.10;96.80;96.25;41.76;100.77;96.79;-;118.82;96.82;96.79
Nov 12, 2023;Nov 13, 2023;97.99;90.41;96.07;97.99;97.99;84.44;98.50;91.20;96.00;97.09;39.16;99.06;97.01;-;122.56;95.44;96.37
Nov 13, 2023;Nov 14, 2023;94.89;92.73;84.47;88.64;86.90;76.18;93.39;84.38;106.14;113.94;73.97;112.23;99.76;-;127.55;110.28;130.22
Nov 14, 2023;Nov 15, 2023;65.51;74.55;66.35;69.61;65.64;65.63;69.17;74.29;73.28;88.52;65.64;108.32;73.55;-;126.23;78.56;82.10
Nov 15, 2023;Nov 16, 2023;102.41;101.08;96.53;102.40;102.40;93.95;100.04;100.06;101.83;101.69;102.11;108.98;101.88;-;119.69;102.94;102.61
Nov 16, 2023;Nov 17, 2023;117.63;116.62;115.94;117.49;116.26;105.27;120.85;115.83;115.95;119.66;116.26;122.14;117.16;-;136.13;118.29;117.82
Nov 17, 2023;Nov 18, 2023;121.34;120.32;121.32;121.34;119.64;121.07;121.58;116.13;121.20;122.22;117.08;121.05;120.90;-;128.85;123.32;121.00
Nov 18, 2023;Nov 19, 2023;91.40;92.41;87.89;91.30;91.34;85.49;90.58;88.37;93.28;106.61;89.43;98.43;93.79;-;127.80;92.46;97.73
Nov 19, 2023;Nov 20, 2023;38.20;53.86;37.29;49.59;63.91;36.77;38.19;64.70;41.00;84.15;63.71;72.57;40.53;-;122.09;41.32;42.64
Nov 20, 2023;Nov 21, 2023;106.08;105.68;103.79;106.05;105.47;99.44;105.62;103.86;106.04;114.73;105.41;105.04;107.09;-;134.44;107.42;113.74
Nov 21, 2023;Nov 22, 2023;123.30;122.25;120.56;123.29;122.61;118.76;122.42;119.66;122.83;124.70;122.29;124.39;123.26;-;128.45;122.88;124.22
Nov 22, 2023;Nov 23, 2023;109.69;97.45;111.59;75.73;60.50;109.60;112.02;82.14;108.80;120.11;57.88;122.85;110.71;-;134.92;110.30;118.43
Nov 23, 2023;Nov 24, 2023;61.64;70.31;88.15;39.09;26.15;82.04;89.23;61.44;85.29;73.27;26.15;119.04;83.54;-;132.93;96.03;114.31
Nov 24, 2023;Nov 25, 2023;63.87;70.23;75.54;57.64;23.80;74.18;84.72;69.89;78.32;81.75;23.80;126.94;75.99;-;132.69;85.35;98.76
Nov 25, 2023;Nov 26, 2023;94.60;94.66;95.89;94.57;87.21;95.94;96.59;93.31;93.75;98.05;72.52;119.91;93.56;-;126.88;94.58;93.97
Nov 26, 2023;Nov 27, 2023;116.35;112.77;117.36;116.30;116.30;117.84;117.19;113.03;106.30;103.85;114.30;116.82;101.14;-;135.15;99.99;99.13
Nov 27, 2023;Nov 28, 2023;114.51;116.50;117.16;111.58;111.74;116.36;115.17;110.38;117.73;125.90;111.22;127.79;116.52;-;136.99;122.23;121.37
Nov 28, 2023;Nov 29, 2023;121.94;122.54;122.85;121.94;116.37;122.78;122.28;121.16;122.02;127.80;116.11;132.29;122.37;-;137.36;122.80;124.16
Nov 29, 2023;Nov 30, 2023;140.02;140.89;140.29;140.03;141.06;140.48;140.18;140.33;140.48;141.82;140.83;143.50;140.76;-;143.88;141.60;141.97
Nov 30, 2023;Dec 1, 2023;168.76;166.58;168.82;168.74;168.95;168.80;168.83;165.32;167.25;151.49;167.87;168.15;168.19;-;169.45;166.68;169.08
